,Cooling System 1 Flow,Fuel System 2  Injector Flow,Cooling System 2 Flow,Fuel System 1  Injector Flow,Fuel System 2  Service Flow,Fuel System 1  Service Flow,Fuel System 1  HP Relief Flow,Fuel System 2  HP Relief Flow
1597,6.251,7.406,6.451,7.139,10.522,10.526,6.062,6.668
1598,6.251,7.406,6.451,7.139,11.109,11.106,6.062,6.668
1599,6.249,7.404,6.451,6.898,11.109,11.106,6.062,6.668
1600,6.249,7.404,6.449,6.898,10.528,10.528,6.062,6.668
1601,6.249,7.692,6.449,6.898,10.528,10.528,5.882,6.895
1602,6.452,7.692,6.449,6.898,10.522,10.522,5.882,6.895
1603,6.452,7.692,6.668,6.898,10.522,10.522,5.882,6.895
1604,6.452,7.406,6.668,6.898,10.531,11.111,5.884,6.895
1605,6.452,7.406,6.668,6.664,10.531,11.111,5.884,6.895
1606,6.452,7.406,6.451,6.664,10.526,10.531,5.884,6.895
1607,6.452,7.147,6.451,6.664,10.526,11.106,6.054,6.667
1608,6.249,7.147,6.451,6.897,10.522,11.106,6.054,6.667
1609,6.249,7.406,6.669,6.897,10.535,10.531,6.054,6.667
1610,6.249,7.406,6.669,6.897,10.535,10.531,6.054,6.668
1611,6.453,7.406,6.669,6.899,10.522,11.087,5.887,6.668
1612,6.453,7.144,6.649,6.899,10.522,11.087,5.887,6.668
1613,6.453,7.144,6.649,6.899,10.524,10.544,5.887,6.666
1614,6.453,7.144,6.649,6.893,10.524,10.544,6.06,6.666
1615,6.248,7.408,6.47,6.893,11.063,10.528,6.06,6.666
1616,6.248,7.408,6.47,6.893,11.063,10.528,6.06,6.897
1617,6.248,7.408,6.47,6.897,10.041,11.109,6.253,6.897
1618,6.452,7.144,6.452,6.897,10.041,11.109,6.253,7.051
1619,6.452,7.144,6.452,6.897,10.522,11.109,6.253,7.051
1620,6.452,7.403,6.452,6.669,10.522,10.528,6.06,7.051
1621,6.251,7.403,6.664,6.669,11.082,10.528,6.06,6.913
1622,6.251,7.403,6.664,6.669,11.082,11.111,6.06,6.913
1623,6.251,7.144,6.664,6.897,10.552,11.111,6.06,6.913
1624,6.43,7.144,6.665,6.897,10.552,11.109,5.881,6.955
1625,6.43,7.144,6.665,6.897,10.524,11.109,5.881,6.955
1626,6.43,7.143,6.665,6.898,10.533,10.528,5.881,6.955
1627,6.27,7.143,6.452,6.898,10.533,10.528,6.059,6.909
1628,6.27,7.143,6.452,6.898,10.522,11.109,6.059,6.909
1629,6.27,7.143,6.452,6.666,10.522,11.109,6.059,6.909
1630,6.25,7.143,6.668,6.666,10.522,11.109,6.063,6.668
1631,6.25,7.143,6.668,6.666,10.522,10.531,6.063,6.668
1632,6.25,7.145,6.668,6.895,10.533,10.531,6.063,6.668
1633,6.25,7.145,6.452,6.895,10.533,11.109,6.063,6.667
1634,6.251,7.405,6.452,7.146,10.524,11.109,5.882,6.667
1635,6.251,7.405,6.452,7.146,10.524,11.111,5.882,6.667
1636,6.251,7.405,6.452,7.146,10.524,11.111,5.882,6.666
1637,6.25,7.145,6.452,6.666,10.524,10.526,6.06,6.666
1638,6.25,7.145,6.452,6.666,10.531,10.526,6.06,6.666
1639,6.25,7.145,6.452,6.666,10.531,11.109,6.06,6.668
1640,6.249,7.141,6.663,6.664,10.522,11.109,6.059,6.668
1641,6.249,7.141,6.663,6.664,10.522,11.121,6.059,6.668
1642,6.249,7.141,6.663,6.664,10.531,11.114,6.059,6.666
1643,6.251,7.141,6.455,6.668,10.531,11.114,6.059,6.666
1644,6.251,7.141,6.455,6.668,10.531,10.524,6.061,6.666
1645,6.251,7.141,6.455,6.668,10.522,10.524,6.061,6.668
1646,6.249,7.145,6.452,6.669,10.522,11.114,6.061,6.668
1647,6.249,7.145,6.452,6.669,11.109,11.114,5.882,6.668
1648,6.249,7.143,6.452,6.669,11.109,10.528,5.882,6.897
1649,6.249,7.143,6.667,6.895,10.526,10.528,5.882,6.897
1650,6.452,7.143,6.667,6.895,10.526,11.109,5.882,6.897
1651,6.452,7.143,6.667,6.895,10.526,11.109,5.884,6.896
1652,6.452,7.143,6.452,6.897,10.526,10.524,5.884,6.896
1653,6.251,7.143,6.452,6.897,10.531,11.114,5.884,6.896
1654,6.251,6.898,6.452,6.897,10.531,11.114,6.061,6.895
1655,6.251,6.898,6.666,6.897,10.522,10.524,6.061,6.895
1656,6.25,6.898,6.666,6.897,10.522,10.524,6.061,6.895
1657,6.25,7.141,6.666,6.897,10.528,11.111,6.246,6.897
1658,6.25,7.141,6.452,6.897,10.528,11.111,6.246,6.897
1659,6.452,7.141,6.452,6.897,10.528,11.111,6.246,6.897
1660,6.452,7.145,6.452,6.897,10.528,11.111,6.238,6.897
1661,6.452,7.145,6.666,6.896,10.522,10.524,6.238,6.897
1662,6.249,7.143,6.666,6.896,10.526,10.524,6.238,6.897
1663,6.249,7.143,6.666,6.896,10.526,11.114,6.238,6.666
1664,6.249,7.143,6.45,6.666,10.526,11.111,5.894,6.666
1665,6.451,7.14,6.45,6.666,10.526,11.111,5.894,6.897
1666,6.451,7.14,6.45,6.666,10.524,10.524,5.894,6.897
1667,6.451,7.14,6.665,7.14,10.524,10.524,6.063,6.897
1668,6.451,7.143,6.665,7.14,10.533,10.528,6.063,6.669
1669,6.251,7.143,6.665,7.14,10.533,10.528,6.063,6.669
1670,6.251,7.143,6.452,6.898,10.524,11.106,6.06,6.669
1671,6.251,7.408,6.452,6.898,10.524,11.106,6.06,6.667
1672,6.395,7.408,6.452,7.146,11.109,10.526,6.06,6.667
1673,6.395,7.405,6.453,7.146,11.109,10.526,6.06,6.667
1674,6.395,7.405,6.453,7.146,10.531,11.114,6.059,6.896
1675,6.301,7.405,6.453,7.142,10.531,11.114,6.059,6.896
1676,6.301,7.146,6.668,7.142,10.526,10.528,6.059,6.896
1677,6.301,7.146,6.668,7.142,10.526,11.104,5.883,6.896
1678,6.252,7.146,6.668,6.895,10.524,11.104,5.883,6.896
1679,6.252,7.41,6.452,6.895,10.528,11.114,5.883,6.896
1680,6.252,7.41,6.452,6.895,10.528,11.114,6.06,6.896
1681,6.25,7.41,6.452,6.897,10.526,10.526,6.06,6.896
1682,6.25,7.142,6.668,6.897,10.526,10.526,6.06,6.896
1683,6.25,7.142,6.668,6.897,10.52,11.106,6.06,6.897
1684,6.252,7.698,6.668,6.898,10.52,11.106,5.884,6.897
1685,6.252,7.698,6.452,6.898,10.533,10.531,5.884,6.897
1686,6.252,7.698,6.452,6.898,10.533,10.531,5.884,6.898
1687,6.252,7.135,6.452,6.665,11.109,11.111,6.061,6.898
1688,6.249,7.135,6.452,6.665,11.109,11.111,6.061,6.898
1689,6.249,7.135,6.449,6.665,10.524,10.524,6.061,6.671
1690,6.249,7.408,6.449,6.668,10.524,11.114,6.06,6.671
1691,6.452,7.408,6.449,6.668,10.531,11.114,6.06,6.671
1692,6.452,7.408,6.667,6.668,10.531,10.526,6.06,6.89
1693,6.452,7.142,6.667,6.668,10.522,10.526,6.06,6.89
1694,6.25,7.142,6.667,6.668,10.522,11.111,6.06,6.89
1695,6.25,7.142,6.452,6.668,10.524,11.111,6.06,7.146
1696,6.25,6.896,6.452,6.896,10.531,10.528,6.06,7.146
1697,6.451,6.896,6.452,6.896,10.531,10.528,6.059,7.146
1698,6.451,7.145,6.452,6.896,11.106,11.106,6.059,6.667
1699,6.451,7.145,6.452,6.895,11.106,11.106,6.059,6.667
1700,6.251,7.145,6.452,6.895,10.528,10.524,6.253,6.667
1701,6.251,7.144,6.453,6.895,10.528,11.118,6.253,6.897
1702,6.251,7.144,6.453,6.898,10.528,11.118,6.253,6.897
1703,6.25,7.144,6.453,6.898,10.528,10.522,6.06,6.897
1704,6.25,7.146,6.665,6.898,10.526,10.522,6.06,6.667
1705,6.25,7.146,6.665,6.895,10.526,11.109,6.06,6.667
1706,6.25,7.146,6.665,6.895,10.522,11.109,6.06,6.667
1707,6.248,7.141,6.669,7.145,10.522,10.531,5.881,6.664
1708,6.248,7.141,6.669,7.145,10.531,10.531,5.881,6.664
1709,6.248,7.406,6.669,7.145,10.531,11.109,5.881,6.664
1710,6.453,7.406,6.666,6.667,10.522,11.109,6.061,6.668
1711,6.453,7.406,6.666,6.667,10.522,10.526,6.061,6.668
1712,6.453,7.464,6.666,6.667,10.533,10.526,6.061,6.668
1713,6.251,7.464,6.452,6.886,10.524,11.111,5.942,6.666
1714,6.251,7.464,6.452,6.886,10.524,11.114,5.942,6.666
1715,6.251,7.161,6.452,6.886,11.106,11.114,5.942,6.896
1716,6.451,7.161,6.451,6.675,11.106,10.524,5.942,6.896
1717,6.451,7.161,6.451,6.675,10.533,10.524,6.001,6.896
1718,6.451,7.254,6.451,6.675,10.533,11.118,6.001,6.668
1719,6.251,7.254,6.45,6.895,10.524,11.118,6.001,6.668
1720,6.251,7.254,6.45,6.895,10.524,10.503,5.882,6.668
1721,6.251,6.968,6.45,6.895,10.52,10.503,5.882,6.897
1722,6.249,6.968,6.667,6.898,10.52,11.138,5.882,6.897
1723,6.249,7.407,6.667,6.898,10.533,11.138,6.042,6.897
1724,6.249,7.407,6.667,6.898,10.533,10.528,6.042,6.668
1725,6.249,7.407,6.451,6.895,10.524,11.111,6.042,6.668
1726,6.452,7.141,6.451,6.895,10.524,11.111,6.042,6.668
1727,6.452,7.141,6.451,6.895,10.526,11.101,5.9,6.897
1728,6.452,7.141,6.454,6.667,10.526,11.101,5.9,6.897
1729,6.25,7.407,6.454,6.667,10.531,11.118,5.9,6.897
1730,6.25,7.407,6.454,6.667,10.52,11.118,6.196,7.148
1731,6.25,7.407,6.45,6.667,10.52,10.522,6.196,7.148
1732,6.452,6.897,6.45,6.667,10.533,10.522,6.196,7.148
1733,6.452,6.897,6.45,6.667,10.533,11.114,6.113,6.887
1734,6.452,7.142,6.669,6.896,11.104,11.114,6.113,6.887
1735,6.249,7.142,6.669,6.896,11.104,10.528,6.113,6.887
1736,6.249,7.142,6.669,6.896,10.528,11.111,6.113,6.897
1737,6.249,7.144,6.669,6.667,10.528,11.111,6.06,6.897
1738,6.251,7.144,6.452,6.667,10.528,10.524,6.06,6.897
1739,6.251,7.144,6.452,6.667,10.528,10.524,6.06,6.667
1740,6.251,7.407,6.452,6.668,10.526,11.111,6.061,6.667
1741,6.45,7.407,6.663,6.668,10.526,11.111,6.061,6.667
1742,6.45,7.407,6.663,6.668,10.526,10.524,6.061,6.897
1743,6.45,7.682,6.663,7.142,10.526,10.524,6.06,6.897
1744,6.452,7.682,6.452,7.142,10.526,11.114,6.06,6.897
1745,6.452,7.155,6.452,7.142,10.526,11.114,6.06,7.143
1746,6.452,7.155,6.452,6.667,10.524,11.109,6.06,7.143
1747,6.452,7.155,6.666,6.667,10.522,11.109,6.062,6.898
1748,6.251,7.407,6.666,7.143,10.522,10.531,6.062,6.898
1749,6.251,7.407,6.666,7.143,10.541,11.101,6.062,6.898
1750,6.251,7.407,6.454,7.143,10.541,11.101,6.125,6.895
1751,6.452,7.406,6.454,6.81,10.52,10.535,6.125,6.895
1752,6.452,7.406,6.454,6.81,10.52,10.535,6.125,6.895
1753,6.452,7.406,6.665,6.81,10.522,11.068,5.997,6.898
1754,6.251,7.14,6.665,6.98,10.522,11.068,5.997,6.898
1755,6.251,7.14,6.665,6.98,11.116,10.568,5.997,6.898
1756,6.251,7.145,6.452,6.98,11.116,10.568,6.059,6.896
1757,6.437,7.145,6.452,6.904,10.522,10.52,6.059,6.896
1758,6.437,7.145,6.452,6.904,10.522,10.52,6.059,6.896
1759,6.437,7.14,6.453,6.904,10.526,11.114,6.059,6.664
1760,6.264,7.14,6.453,6.896,10.526,11.114,5.884,6.664
1761,6.264,7.14,6.453,6.896,10.528,10.522,5.884,6.664
1762,6.264,7.143,6.666,6.896,10.528,11.116,5.884,6.669
1763,6.25,7.143,6.666,6.668,10.524,11.116,6.061,6.669
1764,6.25,7.143,6.666,6.668,10.531,11.109,6.061,6.669
1765,6.25,6.899,6.452,6.668,10.531,11.109,6.061,6.896
1766,6.25,6.899,6.452,6.895,10.526,10.524,6.059,6.896
1767,6.25,6.899,6.452,6.895,10.526,10.524,6.059,6.896
1768,6.25,7.144,6.667,6.895,10.52,11.111,6.059,6.897
1769,6.25,7.144,6.667,6.666,10.52,11.111,6.059,6.897
1770,6.452,7.143,6.667,6.666,11.118,10.526,6.061,6.897
1771,6.452,7.143,6.452,6.666,11.118,10.526,6.061,6.668
1772,6.452,7.143,6.452,6.668,10.524,11.114,6.061,6.668
1773,6.25,7.405,6.452,6.668,10.524,10.526,6.06,6.668
1774,6.25,7.405,6.452,6.668,10.522,10.526,6.06,6.666
1775,6.25,7.405,6.452,6.896,10.522,11.075,6.06,6.666
1776,6.45,7.143,6.452,6.896,10.533,11.075,6.061,6.666
1777,6.45,7.143,6.666,6.896,10.533,10.557,6.061,6.668
1778,6.45,7.143,6.666,6.897,10.52,10.557,6.061,6.668
1779,6.251,7.143,6.666,6.897,10.989,11.094,6.061,6.668
1780,6.251,7.143,6.451,6.897,10.989,11.094,6.061,6.896
1781,6.251,7.406,6.451,6.667,10.644,10.541,6.061,6.896
1782,6.453,7.406,6.451,6.667,10.644,10.541,6.061,6.896
1783,6.453,7.406,6.452,6.667,10.518,11.109,6.061,6.663
1784,6.453,7.142,6.452,6.897,10.518,10.526,6.061,6.663
1785,6.453,7.142,6.452,6.897,10.466,10.526,6.061,6.663
1786,6.248,7.142,6.666,6.897,10.466,11.109,6.059,6.898
1787,6.248,7.41,6.666,6.895,10.063,11.109,6.059,6.898
1788,6.248,7.41,6.666,6.895,10.063,11.118,6.059,6.898
1789,6.251,7.41,6.666,6.895,10.518,11.118,6.059,6.452
1790,6.251,7.142,6.452,6.669,10.518,10.526,6.061,6.452
1791,6.251,7.142,6.452,6.669,10.535,10.526,6.061,6.452
1792,6.25,7.41,6.452,6.896,10.535,11.111,6.061,6.666
1793,6.25,7.41,6.668,6.896,11.104,11.111,6.061,6.666
1794,6.25,7.41,6.668,6.896,11.104,11.118,6.061,6.666
1795,6.452,7.142,6.668,6.666,10.524,11.118,6.061,6.668
1796,6.452,7.142,6.637,6.666,10.524,10.524,6.062,6.668
1797,6.452,7.142,6.637,6.666,10.535,11.114,6.062,6.668
1798,6.25,7.142,6.637,6.896,10.526,11.114,6.062,6.897
1799,6.25,7.142,6.48,6.896,10.526,10.524,6.061,6.897
1800,6.25,7.142,6.48,6.896,10.518,10.524,6.061,6.897
1801,6.249,7.402,6.48,6.667,10.518,11.104,6.061,6.897
1802,6.249,7.402,6.669,6.667,10.535,11.104,6.061,6.897
1803,6.249,7.402,6.669,6.667,10.535,10.535,6.061,6.897
1804,6.249,7.148,6.669,6.898,11.101,10.535,6.061,6.898
1805,6.249,7.148,6.451,6.898,11.101,11.106,6.061,6.898
1806,6.249,6.897,6.451,6.898,10.526,11.106,6.249,6.895
1807,6.249,6.897,6.451,6.665,10.526,10.714,6.249,6.895
1808,6.252,6.897,6.662,6.665,10.537,10.912,6.249,6.895
1809,6.252,7.148,6.662,6.665,10.537,10.912,6.062,6.897
1810,6.252,7.148,6.662,6.668,11.068,10.522,6.062,6.897
1811,6.449,7.148,6.452,6.668,11.068,10.522,6.062,6.897
1812,6.449,7.14,6.452,6.668,10.561,11.114,6.062,6.896
1813,6.449,7.14,6.452,6.665,10.528,11.114,5.881,6.896
1814,6.251,7.14,6.667,6.665,10.528,10.522,5.881,6.896
1815,6.251,7.143,6.667,6.665,10.522,10.522,5.881,6.666
1816,6.251,7.143,6.667,7.145,10.522,11.121,6.062,6.666
1817,6.249,7.143,6.451,7.145,10.526,11.121,6.062,6.666
1818,6.249,7.142,6.451,7.145,10.526,10.524,6.062,6.667
1819,6.249,7.142,6.451,6.896,10.528,10.524,5.882,6.667
1820,6.452,7.144,6.454,6.896,10.528,11.075,5.882,6.667
1821,6.452,7.144,6.454,6.896,10.522,10.557,5.882,6.667
1822,6.452,7.144,6.454,6.897,10.522,10.557,5.882,6.667
1823,6.452,7.143,6.45,6.897,10.638,10.528,5.881,6.667
1824,6.251,7.143,6.45,6.897,10.638,10.528,5.881,6.452
1825,6.251,7.143,6.45,7.141,10.999,10.524,5.881,6.452
1826,6.251,7.406,6.669,7.141,10.999,10.524,6.062,6.452
1827,6.251,7.406,6.669,7.141,10.52,11.111,6.062,6.787
1828,6.251,7.406,6.669,6.9,10.52,11.111,6.062,6.787
1829,6.251,7.406,6.452,6.9,10.528,11.099,6.062,6.787
1830,6.248,7.406,6.452,6.878,10.531,11.099,6.062,6.773
1831,6.248,7.411,6.452,6.878,10.531,10.535,6.062,6.773
1832,6.248,7.411,6.452,6.878,10.524,10.535,6.062,6.773
1833,6.452,7.411,6.452,6.679,10.524,11.116,6.057,6.668
1834,6.452,7.403,6.452,6.679,10.522,10.533,6.057,6.668
1835,6.452,7.403,6.448,6.679,10.522,10.533,6.057,6.668
1836,6.251,7.403,6.448,6.672,10.524,11.104,5.884,6.896
1837,6.251,7.413,6.448,6.672,10.524,11.104,5.884,6.896
1838,6.251,7.413,6.67,6.672,10.528,10.528,5.884,6.896
1839,6.251,7.405,6.67,6.897,10.528,10.528,6.048,6.667
1840,6.249,7.405,6.67,6.897,10.531,11.111,6.048,6.667
1841,6.249,7.405,6.67,6.897,10.531,11.111,6.048,6.667
1842,6.249,7.141,6.451,6.896,10.522,10.522,6.048,6.896
1843,6.454,7.141,6.451,6.896,10.522,10.522,6.073,6.896
1844,6.454,7.141,6.451,6.896,10.524,11.104,6.073,6.896
1845,6.454,7.154,6.664,6.668,10.524,11.104,6.073,6.897
1846,6.247,7.154,6.664,6.668,11.104,10.537,6.061,6.897
1847,6.247,7.154,6.664,6.668,10.507,11.101,6.061,6.897
1848,6.247,7.134,6.668,6.896,10.507,11.101,6.061,6.666
1849,6.251,7.134,6.668,6.896,10.559,11.104,5.882,6.666
1850,6.251,7.134,6.668,6.896,10.559,11.104,5.882,6.666
1851,6.251,7.14,6.453,6.667,10.526,10.533,5.882,6.897
1852,6.447,7.14,6.453,6.667,10.526,10.533,5.882,6.897
1853,6.447,7.41,6.453,6.667,10.518,10.531,6.06,6.897
1854,6.447,7.41,6.668,6.896,10.518,10.531,6.06,6.667
1855,6.253,7.41,6.668,6.896,10.535,11.104,6.06,6.667
1856,6.253,7.145,6.668,6.896,10.535,11.104,5.882,6.667
1857,6.253,7.145,6.451,6.898,11.104,10.526,5.882,6.896
1858,6.253,7.145,6.451,6.898,11.104,11.114,5.882,6.896
1859,6.251,7.141,6.451,6.898,10.526,11.114,5.882,6.896
1860,6.251,7.141,6.668,6.667,10.526,10.526,5.715,6.665
1861,6.251,7.141,6.668,6.667,10.531,10.526,5.715,6.665
1862,6.25,7.144,6.668,6.667,10.531,11.111,5.715,6.665
1863,6.25,7.144,6.452,6.897,10.528,11.111,5.884,6.451
1864,6.25,7.144,6.452,6.897,10.522,10.531,5.884,6.451
1865,6.25,7.141,6.452,6.897,10.522,10.531,5.884,6.451
1866,6.25,7.141,6.664,6.894,10.528,11.101,6.06,6.668
1867,6.25,7.406,6.664,6.894,10.528,11.101,6.06,6.668
1868,6.249,7.406,6.664,6.894,10.522,11.111,6.06,6.668
1869,6.249,7.406,6.451,6.895,10.522,11.111,6.06,6.667
1870,6.249,7.144,6.451,6.895,10.531,10.528,5.883,6.667
1871,6.449,7.144,6.451,6.895,10.531,11.087,5.883,6.667
1872,6.449,7.144,6.669,6.897,10.531,11.087,5.883,6.898
1873,6.449,6.938,6.669,6.897,10.531,10.552,6.059,6.898
1874,6.254,6.938,6.669,6.897,11.104,10.552,6.059,6.898
1875,6.254,6.938,6.667,6.668,11.104,11.111,6.059,6.896
1876,6.254,7.1,6.667,6.668,10.531,11.111,6.251,6.896
1877,6.254,7.1,6.667,6.895,10.531,10.531,6.251,6.896
1878,6.452,7.1,6.451,6.895,10.524,10.531,6.251,6.897
1879,6.452,7.146,6.451,6.895,10.524,11.106,6.252,6.897
1880,6.452,7.146,6.451,6.668,10.522,11.106,6.252,6.896
1881,6.247,7.137,6.668,6.668,10.533,11.106,6.252,6.896
1882,6.247,7.137,6.668,6.668,10.533,10.528,6.252,6.896
1883,6.247,7.137,6.668,6.666,10.52,10.528,6.059,7.143
1884,6.253,7.148,6.665,6.666,10.52,11.101,6.059,7.143
1885,6.253,7.148,6.665,6.666,10.526,11.101,6.059,7.143
1886,6.253,7.148,6.665,6.668,10.526,10.524,5.882,6.883
1887,6.248,6.892,6.67,6.668,10.528,10.524,5.882,6.883
1888,6.248,6.892,6.67,6.668,10.528,11.121,5.882,6.883
1889,6.248,6.892,6.67,6.668,10.524,11.121,6.059,6.679
1890,6.251,7.146,6.451,6.668,10.524,11.116,6.059,6.679
1891,6.251,7.146,6.451,6.668,10.526,11.116,6.059,6.679
1892,6.251,7.146,6.451,6.895,10.526,10.528,6.059,6.897
1893,6.251,7.401,6.667,6.895,10.533,11.116,6.063,6.897
1894,6.251,7.401,6.667,6.895,10.533,11.116,6.063,6.897
1895,6.251,7.149,6.667,6.666,10.52,10.982,6.063,6.896
1896,6.251,7.149,6.452,6.666,10.52,10.982,6.061,6.896
1897,6.248,7.149,6.452,6.666,10.539,10.636,6.061,6.896
1898,6.248,6.895,6.452,6.897,10.539,10.636,6.061,6.668
1899,6.248,6.895,6.667,6.897,10.52,11.121,6.058,6.668
1900,6.453,6.895,6.667,6.897,10.52,11.121,6.058,6.668
1901,6.453,7.145,6.667,6.666,10.52,10.52,6.058,6.897
1902,6.453,7.145,6.452,6.666,10.526,10.52,6.058,6.897
1903,6.248,7.145,6.452,6.666,10.526,11.097,6.061,6.897
1904,6.248,7.141,6.452,6.898,10.535,11.097,6.061,6.667
1905,6.248,7.141,6.665,6.898,10.535,10.544,6.061,6.667
1906,6.451,7.141,6.665,6.898,10.52,10.526,5.884,6.667
1907,6.451,7.147,6.665,6.897,10.52,10.526,5.884,6.667
1908,6.451,7.147,6.448,6.897,10.531,11.111,5.884,6.667
1909,6.453,7.141,6.448,6.897,10.531,11.111,5.714,6.667
1910,6.453,7.141,6.448,6.894,10.524,11.116,5.714,6.897
1911,6.453,7.141,6.67,6.894,10.524,11.116,5.714,6.897
1912,6.25,7.144,6.67,6.894,10.524,11.101,5.714,6.897
1913,6.25,7.144,6.67,7.147,10.524,11.101,6.251,6.896
1914,6.25,7.144,6.67,7.147,10.533,10.531,6.251,6.896
1915,6.25,6.896,6.451,7.147,10.533,10.531,6.251,6.896
1916,6.252,6.896,6.451,6.884,10.524,11.126,6.06,6.896
1917,6.252,6.896,6.451,6.884,10.524,10.505,6.06,6.896
1918,6.252,6.896,6.666,6.884,10.52,10.505,6.06,6.897
1919,6.449,6.896,6.666,6.678,10.535,11.116,6.061,6.897
1920,6.449,6.896,6.666,6.678,10.535,11.116,6.061,6.897
1921,6.449,6.897,6.455,6.678,11.097,11.111,6.061,6.668
1922,6.251,6.897,6.455,6.897,11.097,11.111,6.061,6.668
1923,6.251,6.897,6.455,6.897,10.531,10.524,6.059,6.668
1924,6.251,7.144,6.665,7.143,10.531,10.524,6.059,6.666
1925,6.249,7.144,6.665,7.143,10.531,11.111,6.059,6.666
1926,6.249,7.144,6.665,7.143,10.531,11.111,6.061,6.666
1927,6.249,7.146,6.453,6.666,10.526,11.109,6.061,6.664
1928,6.25,7.146,6.453,6.666,10.526,10.528,6.061,6.664
1929,6.25,7.403,6.453,6.666,10.524,10.528,5.884,6.664
1930,6.25,7.403,6.452,6.897,10.524,11.106,5.884,6.671
1931,6.451,7.403,6.452,6.897,10.526,11.106,5.884,6.671
1932,6.451,7.145,6.452,6.897,10.526,10.528,6.252,6.671
1933,6.451,7.145,6.663,6.896,10.522,10.528,6.252,6.894
1934,6.451,7.145,6.663,6.896,10.522,10.845,6.252,6.894
1935,6.25,7.139,6.663,6.896,10.516,10.845,6.252,6.894
1936,6.25,7.139,6.452,6.897,10.531,10.783,6.056,6.669
1937,6.25,7.139,6.452,6.897,10.531,10.783,6.056,6.669
1938,6.25,6.897,6.452,6.897,10.537,10.882,6.056,6.669
1939,6.25,6.897,6.67,6.897,10.537,10.882,6.062,6.666
1940,6.25,6.897,6.67,6.897,10.524,10.736,6.062,6.666
1941,6.453,7.143,6.67,6.897,10.524,11.073,6.062,6.666
1942,6.453,7.143,6.449,7.141,10.533,11.073,6.062,6.668
1943,6.453,7.145,6.449,7.141,10.533,10.559,6.062,6.668
1944,6.248,7.145,6.449,7.141,10.518,10.559,6.062,6.668
1945,6.248,7.145,6.452,7.144,10.518,10.526,6.062,6.895
1946,6.248,7.14,6.452,7.144,10.533,10.526,6.061,6.895
1947,6.25,7.14,6.452,6.896,10.533,11.111,6.061,6.895
1948,6.25,7.14,6.667,6.896,10.526,11.111,6.061,6.896
1949,6.25,6.897,6.667,6.896,10.526,10.528,5.882,6.896
1950,6.452,6.897,6.667,7.145,10.522,10.528,5.882,6.896
1951,6.452,6.897,6.452,7.145,10.522,11.104,5.882,6.668
1952,6.452,7.148,6.452,7.145,10.531,11.104,6.059,6.668
1953,6.452,7.148,6.452,6.895,10.531,10.533,6.059,6.668
1954,6.251,7.148,6.451,6.895,10.526,11.116,6.059,6.667
1955,6.251,7.139,6.451,6.895,10.522,11.116,6.059,6.667
1956,6.251,7.139,6.451,6.897,10.522,10.526,5.882,6.667
1957,6.25,7.412,6.452,6.897,10.533,10.526,5.882,6.667
1958,6.25,7.412,6.452,6.897,10.533,11.116,5.882,6.667
1959,6.25,7.412,6.452,6.896,10.524,11.116,6.061,6.667
1960,6.251,7.142,6.669,6.896,10.524,10.52,6.061,6.897
1961,6.251,7.142,6.669,6.896,11.104,10.52,6.061,6.897
1962,6.251,7.142,6.669,6.898,11.104,11.116,6.252,6.897
1963,6.249,7.14,6.669,6.898,10.535,11.116,6.252,6.898
1964,6.249,7.14,6.451,6.898,10.535,11.109,6.252,6.898
1965,6.249,7.14,6.451,6.722,10.528,10.531,6.249,6.898
1966,6.44,6.898,6.451,6.722,10.528,10.531,6.249,6.894
1967,6.44,6.898,6.666,6.722,10.528,11.104,6.249,6.894
1968,6.44,6.898,6.666,6.837,10.528,11.104,6.249,6.894
1969,6.44,7.143,6.666,6.837,10.522,11.111,6.064,6.882
1970,6.26,7.143,6.452,6.837,10.522,11.111,6.064,6.882
1971,6.26,7.406,6.452,6.669,10.522,10.533,6.064,6.882
1972,6.26,7.406,6.452,6.669,10.524,10.533,6.055,6.68
1973,6.251,7.406,6.448,6.669,10.524,11.111,6.055,6.68
1974,6.251,7.407,6.448,6.667,10.917,11.111,6.055,6.68
1975,6.251,7.407,6.448,6.667,10.917,10.524,6.25,6.668
1976,6.249,7.407,6.669,6.667,10.705,11.106,6.25,6.668
1977,6.249,7.145,6.669,6.896,10.705,11.106,6.25,6.668
1978,6.249,7.145,6.669,6.896,10.535,10.531,6.25,6.666
1979,6.452,7.145,6.452,6.896,10.535,10.531,6.062,6.666
1980,6.452,7.141,6.452,6.897,10.526,11.106,6.062,6.666
1981,6.452,7.141,6.452,6.897,10.526,11.106,6.062,6.667
1982,6.25,7.394,6.667,6.895,10.52,11.111,5.94,6.667
1983,6.25,7.394,6.667,6.895,10.52,11.111,5.94,6.667
1984,6.25,7.394,6.667,6.895,10.535,10.535,5.94,6.667
1985,6.249,7.155,6.45,6.669,10.535,10.535,5.831,6.667
1986,6.249,7.155,6.45,6.669,10.522,11.104,5.831,6.667
1987,6.249,7.155,6.45,6.669,10.522,11.104,5.831,6.782
1988,6.249,7.146,6.653,6.895,10.524,10.526,5.831,6.782
1989,6.452,7.146,6.653,6.895,10.528,10.531,6.242,6.782
1990,6.452,7.146,6.653,6.895,10.528,10.531,6.242,6.78
1991,6.452,7.141,6.465,6.898,10.526,11.101,6.242,6.78
1992,6.251,7.141,6.465,6.898,10.526,11.101,5.884,6.78
