,Energy Storage  DC Current ,Cooling System 1 Heater Input Temperature ,Propulsion System 1 Speed,Propulsion System 2 Speed ,Energy Storage Battery Temperature,Fuel System 1 Injection command ,Fuel System 2  Injection command ,Energy Storage Battery Bank Voltage,Cooling System 2  Heater Output Temperature,Cooling System 2 Heater Input Temperature ,Cooling System 1 Heater Output Temperature,Cooling System  Ocean Tank Temperature,Cooling System  Used H20 Tank,Empty- CRIO1_Slot_5_Channel_21,Empty- CRIO1_Slot_5_Channel_22,Empty- CRIO1_Slot_5_Channel_23,Fuel System 1 High Pressure Rail,Fuel System 2  High Pressure Rail,Propulsion System 1 DC Load Current ,Mission System 1  Voltage DC,Propulsion System 2 Voltage DC,Propulsion System 2 DC load Current ,Propulsion System 1 Voltage DC ,Mission System 2  Voltage DC
872,-0.38999999999999996,33.37916666666666,19.998,19.686,45.21001373626373,8.036,8.131,1.110141509433963,33.542797202797196,32.83496402877697,34.06,30.619999999999997,32.555,0.0,0.003,0.001,160.6,150.4,-0.14,104.1,7.521,0.29000000000000004,5.474,102.25
873,-0.36,33.45680555555555,19.674,20.076,45.211813186813174,7.982,8.347,1.1047169811320767,33.290209790209786,32.87208633093525,33.95986301369863,30.2604181184669,32.30416666666666,0.001,0.0,0.002,161.39999999999998,149.0,-0.2,104.80000000000001,7.199,0.12,1.5870000000000002,101.49999999999999
874,-0.51,33.47472222222222,19.278,19.734,45.20461538461538,8.061,8.019,1.1028301886792455,33.35034965034964,32.95870503597122,33.9068493150685,30.026689895470383,31.933888888888887,0.0,-0.001,0.001,159.85,145.55,-0.16,104.15,8.809000000000001,0.06,7.82,101.64999999999999
875,-0.38999999999999996,33.27763888888888,19.752,20.567999999999998,45.21901098901098,8.119,8.117,1.1035377358490566,33.578881118881114,32.98345323741007,33.9068493150685,30.17052264808362,31.82638888888889,0.001,0.001,0.0,156.84999999999997,144.0,-0.10999999999999999,103.35000000000001,5.198,-0.26,4.6000000000000005,102.75000000000001
876,-0.3,33.36125,19.944,19.625999999999998,45.21721153846153,8.015,8.149,1.1021226415094345,33.65104895104895,33.07625899280575,34.006986301369864,29.94278745644599,31.539722222222224,0.0,0.001,0.001,158.25,142.79999999999998,-0.16,103.85,1.288,0.13,6.026,102.60000000000001
877,-0.38999999999999996,34.41833333333332,19.830000000000002,20.448,45.215412087912085,8.025,8.096,1.0931603773584913,33.77734265734265,33.08244604316546,33.82438356164384,29.697073170731706,31.34861111111111,0.0,0.001,0.001,156.1,141.85000000000002,-0.12,104.45,9.775,0.2,93.886,100.15
878,-0.38999999999999996,34.38249999999999,19.338,20.183999999999997,45.19021978021977,8.176,8.07,1.1153301886792457,33.801398601398596,32.76690647482014,32.298767123287675,29.457351916376304,31.312777777777775,0.001,0.001,0.001,157.64999999999998,142.15,-0.1,103.8,8.073,0.4,45.379000000000005,103.49999999999999
879,-0.36,34.19138888888888,19.968,19.830000000000002,45.215412087912085,8.042,8.084,1.1070754716981135,33.51874125874125,33.249496402877696,33.07630136986302,29.75101045296167,31.360555555555557,0.001,-0.001,0.001,157.85,143.45000000000002,-0.16,104.05,20.033,0.21999999999999997,-2.323,102.4
880,-0.26999999999999996,33.086527777777775,20.142000000000003,19.908,45.19921703296703,8.012,8.04,1.1075471698113217,33.04363636363636,32.48230215827338,31.845205479452055,29.66710801393728,32.250416666666666,0.0,0.001,0.001,159.79999999999998,142.35,-0.16,105.15,7.222,0.64,6.784999999999999,103.85
881,-0.72,32.98499999999999,20.112,19.896,45.215412087912085,7.999,8.078,1.1016509433962272,33.524755244755234,33.36086330935252,33.87739726027398,29.900836236933795,32.01152777777778,0.001,0.0,0.001,161.35000000000002,148.15,-0.22999999999999998,104.25,7.682,0.19,34.385000000000005,102.95
882,-0.21,32.90138888888889,19.938,19.944,45.20821428571428,8.049,8.068,1.1113207547169814,34.08405594405594,33.55266187050359,34.37808219178083,30.152543554006968,32.369861111111106,0.001,0.002,0.0,159.7,148.5,-0.06,103.64999999999999,6.072,0.44999999999999996,14.398,100.64999999999999
883,-0.69,32.91930555555555,19.752,19.938,45.21361263736263,8.187,8.115,1.1091981132075475,34.33062937062936,33.54028776978417,34.37219178082192,30.362299651567945,32.33402777777778,0.0,0.001,0.001,164.95000000000002,148.8,-0.25,105.0,4.37,0.13,5.543,102.3
884,-0.48,33.03874999999999,20.028,19.896,45.20461538461538,8.052,8.075,1.1096698113207557,34.16825174825174,33.37942446043165,34.36041095890411,30.206480836236935,32.507222222222225,0.0,0.002,0.0,165.55,151.2,-0.14,107.14999999999999,179.561,0.25,-1.2189999999999999,102.25
885,-0.32999999999999996,32.93124999999999,20.352,19.662,45.19741758241757,8.115,8.125,1.116509433962264,34.222377622377614,33.44129496402877,34.35452054794521,30.164529616724742,32.38180555555556,0.0,-0.003,0.0,165.75000000000003,153.6,-0.15,104.85,6.877,2.04,8.440999999999999,102.95
886,-0.44999999999999996,31.14555555555555,20.759999999999998,19.727999999999998,45.193818681318675,8.061,8.074,1.1110849056603787,34.04797202797202,33.34848920863309,34.678493150684936,30.50613240418118,32.66847222222222,0.0,0.001,0.0,163.64999999999998,158.5,-0.12,104.15,3.749,0.0,-6.693,102.45
887,-0.57,32.51916666666666,19.962,19.134,45.21001373626373,8.052,8.091,1.1044811320754722,34.102097902097896,35.15510791366906,34.37808219178083,30.66195121951219,32.937222222222225,0.001,0.001,0.001,162.45,152.59999999999997,-0.12,103.1,2.415,0.1,5.612,103.60000000000001
888,-0.48,31.41430555555555,19.944,20.538,45.20641483516483,8.055,8.078,1.1035377358490566,35.02825174825173,34.85194244604316,35.656301369863016,30.602020905923343,32.81180555555555,0.001,0.001,0.001,162.25,151.14999999999998,-0.14,104.55000000000001,5.474,0.55,4.83,102.64999999999999
889,-0.42,32.67444444444444,19.494,19.98,45.21001373626373,8.021,8.036,1.110849056603774,34.73356643356642,35.0746762589928,34.80219178082192,30.524111498257838,32.602777777777774,0.001,0.0,0.001,159.90000000000003,149.15,-0.05,103.95,5.175,0.05,-0.046,103.1
890,-0.48,33.23583333333333,19.752,20.094,45.202815934065924,8.226,8.114,1.1155660377358503,35.71384615384615,33.20618705035971,34.93178082191781,30.41623693379791,32.32208333333333,0.0,0.0,0.001,155.85,149.0,-0.16,104.05,3.818,0.05,9.223,102.05
891,-0.38999999999999996,33.30152777777778,19.98,19.776,45.19921703296703,8.046,8.156,1.0978773584905674,33.91566433566433,32.74215827338129,34.04821917808219,30.530104529616725,32.423611111111114,0.001,0.0,0.001,164.35,144.45,-0.17,103.49999999999999,7.153,0.17,37.835,102.64999999999999
892,-0.32999999999999996,33.43888888888888,20.04,19.932000000000002,45.21001373626373,8.009,8.088,1.1002358490566042,33.38041958041958,32.87208633093525,34.04232876712329,30.386271777003486,32.125,0.001,0.001,0.001,160.1,143.75,-0.21000000000000002,105.69999999999999,4.8759999999999994,-0.03,152.95000000000002,101.25
893,-0.44999999999999996,33.33736111111111,19.794,19.674,45.19741758241757,7.971,8.099,1.1120283018867934,33.30825174825174,32.93395683453237,33.977534246575345,30.31435540069686,32.18472222222222,0.001,0.02,0.0,160.1,138.35,-0.14,103.95,22.31,0.49,4.186,102.95
894,-0.21,33.34333333333333,19.584,19.986,45.20461538461538,8.004,8.122,1.108018867924529,33.36237762237762,32.964892086330934,33.9186301369863,30.200487804878044,31.921944444444446,0.0,-0.008,0.001,159.39999999999998,137.9,-0.13,104.60000000000001,7.613,0.05,5.336,103.1
895,-0.6,33.486666666666665,20.13,19.830000000000002,45.215412087912085,7.964,8.08,1.1106132075471704,33.44055944055943,33.107194244604315,34.06589041095891,29.834912891986058,31.474027777777778,0.001,-0.002,0.0,163.45000000000002,136.3,-0.07,104.5,2.852,-0.07,3.818,99.7
896,-0.72,34.12569444444444,19.896,19.878,45.19921703296703,8.051,8.068,1.1070754716981135,33.548811188811186,33.1010071942446,33.99520547945205,29.780975609756098,31.342638888888885,0.001,0.001,0.001,159.75,138.65,-0.1,104.85,7.567,0.2,5.428,103.2
897,-0.72,33.319444444444436,19.77,19.29,45.201016483516476,8.036,8.261,1.1087264150943401,33.65706293706293,32.024460431654674,31.568356164383562,29.36745644599303,31.712916666666665,0.001,0.002,0.001,163.20000000000002,139.65,-0.19,103.89999999999999,5.474,0.07,59.294,103.15
898,-0.84,35.33805555555555,19.938,19.259999999999998,45.19201923076922,4.225,5.084,1.1004716981132088,32.6827972027972,33.13194244604316,33.67123287671233,29.601184668989546,31.61138888888889,0.001,0.0,0.0,165.39999999999998,141.4,-0.16,103.2,3.9789999999999996,1.08,4.554,103.45
899,-0.44999999999999996,33.34930555555555,20.106,20.604,45.202815934065924,3.601,3.754,1.1091981132075475,33.30223776223775,32.903021582733814,32.88191780821918,29.721045296167244,32.07125,0.001,0.001,0.001,163.09999999999997,145.25,-0.2,101.1,11.247,0.17,4.255,103.55000000000001
900,-0.42,32.96111111111111,19.59,20.25,45.19741758241757,8.07,8.106,1.1155660377358503,32.79706293706293,33.32992805755396,33.92452054794521,29.894843205574908,31.987638888888885,0.001,0.0,0.001,166.9,148.4,-0.08,104.5,9.383999999999999,-0.07,4.991,102.55000000000001
901,-0.3,32.91930555555555,20.22,20.034,45.19201923076922,8.037,8.085,1.10306603773585,33.9276923076923,33.52172661870503,34.14246575342466,29.792961672473865,32.07722222222222,0.001,0.001,0.0,165.60000000000002,152.65,-0.13,104.80000000000001,-9.039,0.08,9.085,98.5
902,-0.51,32.97305555555555,20.244,19.758000000000003,45.19741758241757,3.715,4.138,1.1047169811320767,34.28251748251748,33.61453237410072,34.31328767123288,30.11658536585366,32.26833333333333,0.0,0.0,0.0,165.7,150.5,-0.28,104.80000000000001,43.378,-0.07,9.545,103.4
903,-0.63,32.97305555555555,19.991999999999997,20.004,45.20461538461538,3.306,3.368,1.1049528301886795,34.04797202797202,33.546474820143885,34.44876712328767,30.42222996515679,32.29819444444445,0.001,0.003,0.001,164.35,153.95,-0.25,104.89999999999999,97.45100000000001,0.08,18.698999999999998,101.8
904,-0.44999999999999996,32.859583333333326,19.968,20.1,45.20461538461538,2.976,3.025,1.1037735849056611,33.93972027972028,33.44129496402877,34.38986301369863,30.32034843205575,32.26236111111111,0.001,0.0,0.001,163.64999999999998,155.50000000000003,-0.2,105.80000000000001,1.081,0.03,9.775,102.89999999999999
905,-0.32999999999999996,32.38777777777777,19.704,20.322,45.211813186813174,2.739,2.765,1.109433962264152,34.04195804195803,33.36086330935252,34.54301369863014,30.524111498257838,32.710277777777776,0.001,0.001,0.001,160.65,152.65,-0.12,103.85,3.1510000000000002,0.09,6.577999999999999,102.05
906,-0.36,31.659166666666664,20.112,20.262,45.20641483516483,2.507,2.604,1.10306603773585,34.017902097902095,34.499280575539565,34.50178082191781,30.41024390243902,32.716249999999995,0.001,0.0,0.001,160.55,148.95000000000002,-0.14,103.4,7.590000000000001,0.07,3.91,102.0
907,-0.42,32.1548611111111,20.448,20.514,45.202815934065924,2.329,2.368,1.10306603773585,35.64167832167831,33.71352517985611,36.074520547945205,30.847735191637632,32.89541666666666,-0.001,-0.003,0.001,158.70000000000002,149.65,-0.16,103.60000000000001,3.8640000000000003,-0.07,3.611,103.45
908,-0.51,32.45347222222222,20.526,20.406,45.19741758241757,2.146,2.169,1.1033018867924538,34.24643356643356,34.202302158273376,34.37219178082192,30.877700348432057,32.51916666666666,0.001,0.0,0.001,156.75,148.10000000000002,-0.15,103.45,-1.311,-0.1,6.8309999999999995,102.95
909,-0.3,33.319444444444436,20.196,19.554,45.19741758241757,1.979,2.018,1.1033018867924538,35.10643356643356,32.98345323741007,34.6372602739726,30.691916376306615,32.423611111111114,0.001,0.0,0.001,156.45,142.9,-0.09,104.0,6.394,0.02,5.8420000000000005,102.69999999999999
910,-0.5399999999999999,33.34930555555555,19.986,20.4,45.21001373626373,1.804,1.841,1.1110849056603787,33.73524475524475,32.76690647482014,34.107123287671236,30.48815331010453,32.226527777777775,0.001,0.001,0.001,155.29999999999998,141.85000000000002,-0.2,101.44999999999999,3.381,0.22999999999999998,4.393,102.49999999999999
911,-0.44999999999999996,33.32541666666666,20.22,20.07,45.20641483516483,1.689,1.73,1.1120283018867934,33.494685314685306,32.89064748201439,34.06,30.50613240418118,32.21458333333333,0.0,0.001,0.001,150.05,140.9,-0.14,103.64999999999999,5.451,0.38,3.013,103.4
912,-0.51,33.319444444444436,20.124000000000002,19.938,45.186620879120866,1.536,1.621,1.1087264150943401,33.42251748251748,32.89064748201439,33.90095890410959,30.17052264808362,32.047361111111115,0.001,-0.017,0.0,155.65000000000003,140.25,-0.21000000000000002,104.95000000000002,7.659000000000001,1.35,3.9559999999999995,102.45
913,-0.32999999999999996,33.30152777777778,20.214000000000002,20.028,45.202815934065924,1.457,1.579,1.1224056603773596,33.42853146853146,32.884460431654674,33.95986301369863,30.206480836236935,31.856250000000003,0.0,0.002,0.001,152.35,141.2,-0.19,105.4,-4.8069999999999995,0.31,6.141,101.8
914,-0.57,33.36125,20.088,19.752,45.186620879120866,1.37,1.407,1.110141509433963,33.76531468531468,33.199999999999996,34.11301369863014,30.17052264808362,31.509861111111107,0.0,0.001,0.001,156.15,137.45000000000002,-0.22999999999999998,106.80000000000001,5.083,0.4,2.76,103.0
915,-0.48,35.7561111111111,20.004,20.364,45.201016483516476,1.256,1.313,1.107311320754718,33.67510489510489,33.14431654676258,33.87150684931507,29.894843205574908,31.23513888888889,0.002,0.0,0.0,156.9,141.4,-0.12,103.95,172.24699999999999,0.09,0.184,102.64999999999999
916,-0.84,33.72555555555555,20.298000000000002,20.046,45.20641483516483,1.135,1.188,1.1037735849056611,33.87958041958041,32.76071942446043,32.6286301369863,29.565226480836234,31.46208333333333,0.0,0.0,0.001,158.25,145.45,-0.15,104.95000000000002,7.36,0.26,247.15800000000002,102.25
917,-0.48,34.81847222222221,18.822,20.124000000000002,45.20641483516483,1.094,1.102,1.1066037735849061,33.368391608391605,32.61223021582734,32.51082191780822,29.48731707317073,31.318749999999994,0.001,0.017,0.0,161.60000000000002,145.4,-0.17,103.95,6.946,-0.12,3.381,102.75000000000001
918,-0.63,33.600138888888885,20.178,20.622,45.20641483516483,1.015,1.019,1.1099056603773594,33.73524475524475,33.09482014388489,32.89369863013699,29.77498257839721,32.03541666666666,0.001,0.0,0.0,162.55,150.59999999999997,0.0,106.0,5.359,-0.3,2.898,102.8
919,-0.57,33.13430555555555,19.506,20.682000000000002,45.202815934065924,1.023,0.938,1.1082547169811328,33.55482517482517,33.50316546762589,34.160136986301374,30.032682926829267,32.06527777777777,0.001,0.0,0.001,162.85,153.05,-0.12,104.0,8.602,-0.22999999999999998,10.534,103.69999999999999
920,-0.69,33.02083333333333,20.357999999999997,19.722,45.201016483516476,0.882,0.921,1.105188679245284,33.99384615384615,33.670215827338126,34.31917808219178,30.092613240418117,32.21458333333333,0.001,-0.003,0.001,161.60000000000002,154.65,-0.2,105.05,4.922,-0.51,3.68,99.4
921,-0.42,32.95513888888888,20.322,20.16,45.20461538461538,0.833,0.806,1.110141509433963,34.10811188811188,33.589784172661865,34.44876712328767,30.0206968641115,32.256388888888885,0.001,0.0,0.001,162.5,152.85000000000002,-0.19,104.25,6.049,0.18,2.3000000000000003,101.6
922,-0.36,33.00888888888888,20.436,19.62,45.193818681318675,0.794,0.772,1.1195754716981137,33.99986013986013,33.52172661870503,34.39575342465754,30.296376306620207,32.37583333333333,0.001,0.0,0.001,162.45,154.25,-0.22999999999999998,104.69999999999999,7.774000000000001,0.07,7.222,103.64999999999999
923,-0.44999999999999996,32.859583333333326,20.106,20.034,45.201016483516476,0.713,0.718,1.0988207547169822,33.99986013986013,33.39798561151079,34.27205479452055,30.07463414634146,32.34597222222222,0.001,0.003,0.001,163.85,153.65000000000003,-0.17,104.2,6.095000000000001,0.15,28.543000000000003,102.0
924,-0.26999999999999996,30.966388888888886,20.088,19.86,45.193818681318675,0.691,0.665,1.1023584905660382,33.89762237762237,33.571223021582725,34.73739726027398,30.757839721254353,32.79388888888889,0.001,0.001,0.001,158.1,152.4,-0.21000000000000002,104.75000000000001,5.727,-0.14,-15.341000000000001,103.05
925,-0.48,32.04138888888888,20.004,20.214000000000002,45.21721153846153,0.652,0.656,1.1047169811320767,33.78335664335663,34.93237410071942,34.289726027397265,30.817770034843207,33.01486111111111,0.001,0.001,0.0,160.85,150.25,-0.13,105.0,5.1290000000000004,-0.09,14.099,104.60000000000001
926,-0.3,32.75805555555555,20.088,19.746,45.202815934065924,0.597,0.595,1.1070754716981135,35.262797202797195,33.32992805755396,35.2027397260274,30.715888501742157,32.973055555555554,0.001,0.001,0.001,158.8,145.9,-0.15,103.95,11.822000000000001,-0.06,1.8860000000000001,103.4
927,-0.12,32.69833333333333,19.962,20.124000000000002,45.186620879120866,0.591,0.565,1.1028301886792455,34.12615384615384,35.01899280575539,34.784520547945206,30.94362369337979,32.69833333333334,0.001,0.001,0.001,158.3,145.95,-0.22999999999999998,104.95000000000002,120.083,0.21000000000000002,4.691999999999999,100.89999999999999
928,-0.38999999999999996,33.21194444444444,19.848,20.22,45.211813186813174,0.611,0.508,1.1014150943396235,35.076363636363624,33.1010071942446,34.75506849315069,31.045505226480834,32.39375,0.001,0.001,0.001,156.4,141.55,-0.15,104.0,203.04399999999998,0.01,2.3000000000000003,102.3
929,-0.5399999999999999,33.37319444444444,20.346,19.86,45.19561813186812,0.503,0.483,1.1120283018867934,33.51874125874125,32.87827338129496,34.07767123287672,30.36829268292683,32.50125,0.0,0.002,0.001,157.45,136.4,-0.12,104.60000000000001,4.715,0.13,78.177,103.35000000000001
930,-0.44999999999999996,33.486666666666665,20.25,19.817999999999998,45.19561813186812,0.485,0.46,1.1063679245283025,33.35636363636363,32.85971223021583,33.89506849315069,30.284390243902436,32.119027777777774,0.001,0.0,0.0,158.5,140.75,-0.16,103.85,4.508,0.1,4.393,104.1
931,-0.6599999999999999,33.45083333333333,20.088,19.974,45.202815934065924,0.461,0.44,1.108018867924529,33.38643356643356,33.1010071942446,34.04232876712329,30.649965156794423,32.38180555555556,0.0,0.001,0.0,158.04999999999998,144.55,-0.06,103.49999999999999,5.083,-1.34,1.771,102.89999999999999
932,-0.24,33.36722222222221,20.262,19.512,45.19921703296703,0.482,0.28,1.1103773584905676,33.24811188811188,32.93395683453237,33.97164383561644,30.308362369337978,32.047361111111115,0.001,0.005,0.001,161.95,145.04999999999998,-0.2,104.55000000000001,111.11300000000001,0.1,5.29,101.85
933,-0.51,33.39708333333333,19.734,20.07,45.20641483516483,0.38,0.377,1.0886792452830196,33.65706293706293,33.1010071942446,34.006986301369864,29.852891986062716,31.527777777777775,0.001,0.003,0.001,163.20000000000002,146.2,-0.07,105.1,8.096,-1.36,2.07,102.75000000000001
934,-0.51,34.47805555555554,20.256,19.932000000000002,45.21361263736263,0.369,0.368,1.111556603773586,33.76531468531468,33.19381294964028,33.95986301369863,29.757003484320556,31.29486111111111,0.001,0.001,0.001,162.15,150.74999999999997,-0.17,104.80000000000001,3.7030000000000003,0.1,6.44,103.1
935,-0.63,33.892777777777766,19.668,19.476,45.20641483516483,0.344,0.352,1.1195754716981137,33.77132867132866,32.89064748201439,32.84068493150685,29.954773519163766,31.65319444444444,0.001,0.001,0.0,166.2,152.8,-0.18,104.5,4.232,0.12,56.649,102.45
936,-0.3,34.41833333333332,19.902,20.196,45.20461538461538,0.34,0.277,1.117924528301887,33.07370629370629,32.38330935251798,33.57109589041096,29.637142857142855,31.479999999999997,0.001,0.012,0.001,165.3,153.5,-0.24,105.85,5.819,0.52,6.394,102.64999999999999
937,-0.69,33.34930555555555,20.052,20.4,45.19921703296703,0.323,0.261,1.105188679245284,32.718881118881114,32.228633093525175,31.998356164383566,29.93080139372822,32.0175,0.001,0.003,0.001,164.04999999999998,151.6,-0.18,104.5,-1.035,-0.03,10.051,103.35000000000001
