,SSB2 Voltage Waveform Phase C ,Fuel System 1  Injector Pump Current Waveform ,Fuel System 2  Injector Pump Current Waveform ,Cooling System 2 Service Pump Current Waveform,Cooling System 1 Service Pump Current Waveform,Energy Storage Current Waveform Phase A ,Gen 3 Current Waveform Phase B,Gen 3 Current Waveform Phase C,Energy Storage Current Waveform Phase B ,Energy Storage  Current Waveform Phase C ,Gen 3  Current Waveform Phase A ,MSB1 Voltage Waveform Phase A,Fuel System 1  Service Pump Current Waveform,Fuel System 2  Service Pump Current Waveform,MSB2 Voltage Waveform Phase B ,MSB1 Voltage Waveform Phase B,SSB1 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase A,SSB2 Voltage Waveform Phase B,MSB2 Voltage Waveform Phase A,MSB2  Voltage Waveform Phase C,MSB1  Voltage Waveform Phase C,SSB1  Voltage Waveform Phase C ,SSB1  Voltage Waveform Phase B
19868,5.968038466977797,1.68951978889048,0.2628141893829636,2.43600622259935,1.5407290924683972,1.1999853137952419,3.3581381327735977,2.0563048478217185,2.6161841976436806,3.6972520479096644,1.2685477748252687,32.612077499646446,0.6795481184786754,0.4200254560882479,68.25767218215246,32.71107339838779,2.05062933107057,54.79422995333051,61.943148069579976,29.1189365012021,39.52764814029133,66.19997171545751,54.8720124451987,57.184273794371386
19869,13.357375194456232,1.5125224776733817,0.6168088118171594,2.2860981473624666,1.7137232361841472,1.7351138996769038,3.2471864323515627,2.3225889288346027,2.2161890930452666,3.848601546946902,0.8802168233481455,38.799321170980065,0.5015712303056888,0.5836717376810717,67.26771319473907,25.767218215245368,10.373355960967332,49.98585772875124,66.40503464856457,21.12855324565125,46.061377457219635,65.5918540517607,57.63682647433178,53.99519162777543
19870,23.150898034224298,1.3301616115709174,1.0298025379903877,2.162959371275027,1.978620518748889,2.2215944322965964,2.918029721099525,2.710919880311726,1.6107910968963155,3.7621161189256234,0.15533238059084922,48.51506151887993,0.35056053731042774,0.7364082671677074,65.22415499929289,15.95955310422854,19.113279592702586,45.96238155847829,67.22528638099278,12.713901852637536,53.3234337434592,65.5918540517607,64.9554518455664,46.08966199971715
19871,35.730448309998586,1.0780745319586873,1.3998878250806834,1.766773743863265,2.3732634091004434,2.63240021539767,2.607364959917826,2.8440619208181683,0.9999877614960349,3.578334584380406,0.2810776410691557,60.203648705982175,0.16179717106635125,0.932783805079096,60.345071418469814,7.735822373073117,33.10705699335314,30.79479564418046,70.65478715881773,0.9899589874133787,61.8229387639655,65.36557771178052,68.43445057276199,42.391458068165754
19872,42.900579833121206,0.8206238974610903,1.7109740084319462,1.3063417984928383,2.740875964496412,2.989152605985445,2.522301989594266,2.9698071812964746,0.10270144577526845,3.108070069514703,0.5066794319272939,60.83297977655212,0.08089858553317562,1.0637008303533548,51.79606844859285,1.230377598642342,37.13760429925046,22.88219488049781,65.65549427238014,10.63498797906944,63.569509263187676,60.931975675293465,69.36784047518033,36.47291755055863
19873,47.60995615895913,0.5953545922756929,1.8933348745344107,0.9851102086995173,2.9192761752032794,3.216176854541301,2.455730969341045,3.3137574526047833,0.6702620671649099,2.583752162135701,0.9061055534466205,67.04143685475889,0.032359434213270255,1.107339838778108,46.46443218780936,14.022061943148072,46.04723518597086,15.316079762409844,63.336161787583094,18.483948522132657,64.6160373355961,53.69113279592703,65.79691698486778,23.89336727478433
19874,54.52552679960402,0.33254040289272935,2.0756957406368755,0.7656019556740813,2.8057487683898183,3.545902548872427,2.3595728289752813,3.580041533617668,1.3567401520838096,2.259431807055906,1.2537542147689975,64.6584641493424,0.11325801974644588,1.1564337232559552,39.57714608966201,19.770895205770046,49.98585772875124,5.423561023900438,61.24310564276623,29.154292179324003,67.70612360345072,44.80271531607976,61.25724791401499,15.08273228680526
19875,60.620845707820685,0.05899910373903263,2.1829668383442073,0.5942784411176436,2.600318222727365,3.8431962076955717,2.385461559073756,3.838928834602417,2.0107862014947298,1.924300773473451,1.4941495656834067,66.12218922358932,0.19415660527962147,1.1837081035214256,31.32513081600905,27.98048366567671,53.74770188092209,3.365860557205487,55.1760712770471,35.39810493565267,69.24763116956584,38.360910762268425,58.49243388488191,5.2397114976665256
19876,65.88177061236036,0.25208707961223037,2.2634201616247065,0.44437036588076056,2.4381362129938497,4.026977742240789,2.3299857088627385,4.064530625460555,2.513482751868412,1.6324124539016354,1.7641320367103588,66.47574600480837,0.33438082020379256,1.1946178556276141,23.872153867911187,35.71630603874983,56.88728609814737,10.25314665535285,49.9646443218781,43.23999434309151,67.19700183849527,29.43006646867487,54.971008343940035,5.253853768915288
19877,69.04963937208316,0.6007181471610595,2.3546005946759387,0.3587086086025416,2.248923868304748,4.091841813256748,1.8233062769354447,4.053435455418351,2.9350992134721454,1.2756600633138606,2.2560179085813816,65.57064064488756,0.47460503512796365,1.232801987999273,15.719134492999574,43.869325413661436,61.554235610239004,19.763824070145667,45.226983453542644,51.081883750530345,66.90708527789563,20.619431480695802,49.71008343940037,13.675576297553388
19878,72.55692264177627,1.0083483184489215,2.349237039790572,0.058892458128775485,2.0272751216689437,3.9999510459841394,1.3536107451488288,3.887007904785298,3.2864462648085904,0.8378275839561373,2.548190719692741,65.30193749116108,0.6633684013720401,1.2491666161585553,3.132513081600905,52.87088106349881,67.20407297411964,32.26559185405176,35.94258237873002,60.44406731721115,62.75632866638382,11.151180879649273,43.784471786168865,23.89336727478433
19879,72.95290623674163,1.4964318130172825,2.2473294969686064,0.39618562741176233,1.8596870449443108,3.745900101171633,0.9689781836857738,3.7612626443069916,3.7513054404229633,0.13513348128324798,2.799681240649354,61.8582944420874,0.8790979627938418,1.2109824837868965,7.120633573751944,58.8035638523547,69.50926318766794,41.60656201385943,28.482534295007778,65.21001272804413,59.15004949794938,3.0264460472351864,36.82647433177768,31.332201951633436
